Time [s],Packet ID,MOSI,MISO
186.744157999999999,,0x6D,0xD9
186.745500999999990,,0xAB,0x02
186.746844000000010,,0x6B,0xB1
186.748124999999987,,0xFE,0x03
186.749406999999991,,0x6E,0x01
186.750688999999994,,0x96,0x02
186.751970999999998,,0x6A,0xC6
186.753252000000003,,0xC3,0x03
186.754534000000007,,0x6D,0x9B
186.755816000000010,,0x96,0x01
186.757098000000013,,0x31,0xC8
186.758378999999991,,0xC1,0x6D
186.759660999999994,,0x21,0x8E
186.761004000000014,,0x0A,0x23
186.762347000000005,,0x05,0x28
186.763628000000011,,0x0F,0x19
186.764909999999986,,0x57,0x00
186.766191999999990,,0x01,0x0D
186.767472999999995,,0xB4,0x00
186.768754999999999,,0x00,0x22
186.770037000000002,,0xBE,0x00
186.771319000000005,,0x00,0x14
186.772600000000011,,0x53,0x00
186.773881999999986,,0x00,0x14
186.775225000000006,,0xC7,0x00
186.776567999999997,,0x00,0x18
186.777850000000001,,0xFF,0x00
186.779131000000007,,0x31,0x16
186.780413000000010,,0x00,0x80
186.781695000000013,,0x13,0x00
186.782975999999991,,0xAE,0x61
186.784257999999994,,0x00,0x21
186.785539999999997,,0x07,0x00
186.786822000000001,,0x04,0x15
186.788103000000007,,0xFF,0x15
186.789385000000010,,0x59,0xBE
186.790728000000001,,0x58,0x0A
186.792070999999993,,0x9D,0x27
186.793351999999999,,0x99,0x32
186.794634000000002,,0xF2,0x00
186.795916000000005,,0x78,0xEA
186.797198000000009,,0x09,0x78
186.798478999999986,,0xF8,0x00
186.799760999999990,,0x03,0x8C
186.801042999999993,,0x67,0x61
186.802324999999996,,0x8A,0x00
186.803606000000002,,0x68,0x00
186.804948999999993,,0xBD,0x00
186.806292000000013,,0x67,0x00
186.807573999999988,,0xB4,0x00
186.808854999999994,,0x27,0x00
186.810136999999997,,0xAF,0x00
186.811419000000001,,0x67,0x00
186.812701000000004,,0x63,0x00
186.813982000000010,,0x01,0x00
186.815264000000013,,0x9E,0xA4
186.816545999999988,,0x0A,0x7F
186.817827999999992,,0x0F,0x23
186.819108999999997,,0x0A,0x1E
186.820451999999989,,0x07,0x14
186.821795000000009,,0x55,0x00
186.823077000000012,,0x01,0x21
186.824357999999989,,0x13,0x00
186.825639999999993,,0x00,0x61
186.826921999999996,,0xE2,0x00
186.828203999999999,,0x01,0x41
186.829485000000005,,0x05,0x00
186.830767000000009,,0x00,0x3B
186.832049000000012,,0x82,0x00
186.833329999999989,,0x00,0x41
186.834673000000009,,0x88,0x00
186.836016000000001,,0x00,0x43
186.837298000000004,,0x00,0xA5
186.838579000000010,,0x00,0x00
186.839861000000013,,0x00,0x1B
186.841142999999988,,0x00,0x00
186.842424999999992,,0x00,0x00
186.843705999999997,,0x00,0x00
186.844988000000001,,0x00,0x00
186.846270000000004,,0x00,0xFF
186.847552000000007,,0x00,0x21
186.848833000000013,,0x00,0x27
186.850176000000005,,0x00,0x62
186.851518999999996,,0x00,0x00
186.852800999999999,,0x00,0xAC
186.854082000000005,,0x00,0x15
186.855364000000009,,0x00,0x00
186.856646000000012,,0x00,0x03
186.857927999999987,,0x00,0x05
186.859208999999993,,0x00,0x01
186.860490999999996,,0x00,0x1B
186.861772999999999,,0x00,0x01
186.863055000000003,,0x00,0x1D
186.864396999999997,,0x00,0x01
186.865739999999988,,0x00,0x01
186.867021999999992,,0x00,0x01
186.868303999999995,,0x00,0x62
186.869585000000001,,0x00,0x00
186.870867000000004,,0x00,0xB4
186.872149000000007,,0x00,0xD1
186.873431000000011,,0x00,0x2D
186.874711999999988,,0x00,0x23
186.875993999999992,,0x00,0x1E
186.877275999999995,,0x00,0x1E
186.878557999999998,,0x00,0x00
186.879899999999992,,0x00,0x09
186.881243000000012,,0x00,0x00
186.882524999999987,,0x00,0x1B
186.883806999999990,,0x00,0x00
186.885087999999996,,0x00,0x11
186.886369999999999,,0x00,0x00
186.887652000000003,,0x00,0x0B
186.888934000000006,,0x00,0x00
186.890215000000012,,0x00,0x12
186.891496999999987,,0x00,0x00
186.892778999999990,,0x00,0x0C
186.894122000000010,,0x00,0x24
186.895464000000004,,0x00,0x00
186.896746000000007,,0x00,0x1E
186.898028000000011,,0x00,0x00
186.899310000000014,,0x00,0x00
186.900590999999991,,0x00,0x00
186.901872999999995,,0x00,0x02
186.903154999999998,,0x00,0xFF
186.904436000000004,,0x00,0x10
186.905718000000007,,0x00,0x00
186.907000000000011,,0x00,0x00
186.908282000000014,,0x00,0x00
186.909624000000008,,0x00,0xAC
186.910966999999999,,0x00,0x15
186.912249000000003,,0x00,0x00
186.913531000000006,,0x00,0x03
186.914812000000012,,0x00,0x0C
186.916093999999987,,0x00,0x00
186.917375999999990,,0x00,0xE6
186.918657999999994,,0x00,0x00
186.919938999999999,,0x00,0xAA
186.921221000000003,,0x00,0x00
186.922503000000006,,0x00,0xFA
186.923845999999998,,0x00,0x00
186.925187999999991,,0x00,0xC4
186.926469999999995,,0x00,0x00
186.927751999999998,,0x00,0x6E
186.929034000000001,,0x00,0x60
186.930315000000007,,0x00,0xDA
186.931597000000011,,0x00,0x23
186.932879000000014,,0x00,0x00
186.934160999999989,,0x00,0x00
186.935441999999995,,0x00,0x00
186.936723999999998,,0x00,0x0B
186.938006000000001,,0x00,0x00
186.939348999999993,,0x00,0x1E
186.940690999999987,,0x00,0x00
186.941972999999990,,0x00,0x10
186.943254999999994,,0x00,0x00
186.944536999999997,,0x00,0x0E
186.945818000000003,,0x00,0x00
186.947100000000006,,0x00,0x14
186.948382000000009,,0x00,0x00
186.949664000000013,,0x83,0x0F
186.950944999999990,,0x81,0x83
186.952226999999993,,0x80,0x91
186.953570000000013,,0x82,0x80
186.954913000000005,,0x8E,0x82
186.956194000000011,,0xCD,0x8E
186.957476000000014,,0x58,0x8D
186.958757999999989,,0x00,0x50
186.960039999999992,,0x00,0x00
186.961320999999998,,0x00,0x00
186.962603000000001,,0x00,0x00
186.963885000000005,,0x83,0x00
186.965166000000011,,0x91,0x83
186.966448000000014,,0x80,0x91
186.967729999999989,,0x83,0x80
186.969073000000009,,0x8E,0x82
186.970416000000000,,0x8D,0x8E
186.971697000000006,,0x60,0x8D
186.972979000000009,,0x00,0x50
186.974261000000013,,0x00,0x00
186.975541999999990,,0x00,0x00
186.976823999999993,,0x00,0x00
186.978105999999997,,0x83,0x00
186.979388000000000,,0x91,0x91
186.980669000000006,,0xC0,0x84
186.981951000000009,,0x82,0x83
186.983294000000001,,0x8F,0x50
186.984636999999992,,0x8D,0x80
186.985917999999998,,0x90,0x92
186.987200000000001,,0x00,0x87
186.988482000000005,,0x00,0x50
186.989764000000008,,0x00,0x89
186.991045000000014,,0x00,0x80
186.992326999999989,,0x83,0x82
186.993608999999992,,0x91,0x83
186.994890999999996,,0x80,0x91
186.996172000000001,,0xC2,0x80
186.997454000000005,,0x8E,0x82
186.998796999999996,,0x8D,0x8E
187.000139999999988,,0x50,0x8D
187.001420999999993,,0x00,0x50
187.002702999999997,,0x00,0x00
187.003985000000000,,0x00,0x00
187.005267000000003,,0x00,0x00
187.006548000000009,,0x00,0x00
187.007830000000013,,0x00,0x91
187.009111999999988,,0x00,0x84
187.010393999999991,,0x00,0x83
187.011674999999997,,0x00,0x50
187.013017999999988,,0x00,0x80
187.014361000000008,,0x00,0x92
187.015643000000011,,0x00,0x87
187.016923999999989,,0x00,0x50
187.018205999999992,,0x00,0x89
187.019487999999996,,0x00,0x80
187.020769999999999,,0x00,0x82
187.022051000000005,,0x00,0x91
187.023333000000008,,0x00,0x84
187.024615000000011,,0x00,0x83
187.025895999999989,,0x00,0x50
187.027177999999992,,0x00,0x80
187.028521000000012,,0x00,0x92
187.029864000000003,,0x00,0x87
187.031145000000009,,0x00,0x50
187.032427000000013,,0x00,0x89
187.033708999999988,,0x00,0x80
187.034990999999991,,0x8C,0x82
187.036271999999997,,0x00,0xAB
187.037554000000000,,0x86,0xAB
187.038836000000003,,0x8E,0xE3
187.040118000000007,,0x80,0x8F
187.041399000000013,,0xD1,0x96
187.042742000000004,,0x58,0x8D
187.044084999999995,,0x50,0xAA
187.045366999999999,,0x50,0xA4
187.046648000000005,,0x10,0xAC
187.047930000000008,,0x58,0xAE
187.049212000000011,,0x8C,0x50
187.050493999999986,,0x84,0xAD
187.051774999999992,,0xD6,0xE7
187.053056999999995,,0x9B,0xE7
187.054338999999999,,0x97,0xE7
187.055621000000002,,0x8E,0x9B
187.056902000000008,,0x70,0x50
187.058244999999999,,0x58,0x09
187.059587999999991,,0x50,0x0B
187.060869999999994,,0x50,0x09
187.062151000000000,,0x10,0x02
187.063433000000003,,0x82,0x00
187.064715000000007,,0x92,0x82
187.065997000000010,,0x82,0x87
187.067277999999988,,0xC6,0x80
187.068559999999991,,0x9C,0x91
187.069841999999994,,0x86,0x8C
187.071123999999998,,0x8E,0x80
187.072465999999991,,0xCD,0x8D
187.073809000000011,,0x8D,0x83
187.075090999999986,,0x80,0x84
187.076372999999990,,0x50,0x91
187.077653999999995,,0xE3,0x50
187.078935999999999,,0xA7,0x86
187.080218000000002,,0xA0,0x8E
187.081500000000005,,0xA2,0x8B
187.082781000000011,,0xBA,0x83
187.084062999999986,,0xE3,0x94
187.085344999999990,,0xA4,0x82
187.086626999999993,,0xAC,0x8A
187.087968999999987,,0xF3,0x50
187.089312000000007,,0x80,0x50
187.090594000000010,,0x50,0x50
187.091876000000013,,0x00,0x50
187.093156999999991,,0x00,0x91
187.094438999999994,,0x00,0x80
187.095720999999998,,0x00,0x93
187.097002000000003,,0x00,0x93
187.098284000000007,,0x00,0x80
187.099566000000010,,0x00,0x93
187.100848000000013,,0x00,0x80
187.102190000000007,,0x00,0x50
187.103532999999999,,0x00,0x50
187.104815000000002,,0x00,0x50
187.106097000000005,,0x00,0x50
187.107378000000011,,0x00,0x8F
187.108659999999986,,0x00,0x88
187.109941999999990,,0x00,0x83
187.111223999999993,,0x00,0x86
187.112504999999999,,0x00,0x84
187.113787000000002,,0x00,0x98
187.115069000000005,,0x00,0x50
187.116351000000009,,0x00,0x50
187.117693000000003,,0x00,0x50
187.119035999999994,,0x00,0x50
187.120317999999997,,0x08,0x50
187.121600000000001,,0x90,0xFF
187.122881000000007,,0x04,0x9F
187.124223999999998,,0xFD,0x07
187.125506000000001,,0xFD,0xFD
187.126788000000005,,0xFD,0xFD
187.128069000000011,,0xFD,0xFD
187.129351000000014,,0xFD,0xFD
187.130632999999989,,0xFD,0x00
187.131914999999992,,0x00,0x00
187.133256999999986,,0x00,0x00
187.134600000000006,,0x00,0x00
187.135882000000009,,0x00,0x00
187.137164000000013,,0x00,0x00
187.138444999999990,,0x00,0x00
187.139726999999993,,0x00,0xFF
187.141008999999997,,0x84,0xFF
187.142291000000000,,0xFF,0x00
187.143572000000006,,0xFF,0x00
187.144854000000009,,0x00,0x00
187.146136000000013,,0x00,0x00
187.147479000000004,,0x00,0x00
187.148820999999998,,0x00,0x00
187.150103000000001,,0x00,0x00
187.151385000000005,,0x00,0x00
187.152667000000008,,0x00,0x00
187.153948000000014,,0x00,0x00
187.155229999999989,,0x00,0x00
187.156511999999992,,0x00,0x00
187.157792999999998,,0x00,0x00
187.159075000000001,,0x00,0x00
187.160357000000005,,0x00,0x00
187.161639000000008,,0x00,0x00
187.162981000000002,,0x00,0x00
187.164323999999993,,0x00,0x00
187.165605999999997,,0x00,0x00
187.166888000000000,,0x00,0x00
187.168169000000006,,0x00,0x00
187.169451000000009,,0x00,0x00
187.170733000000013,,0x00,0x00
187.172014999999988,,0x00,0x00
187.173295999999993,,0x00,0x00
187.174577999999997,,0x00,0x00
187.175860000000000,,0x00,0x00
187.177202999999992,,0x00,0x00
187.178545000000014,,0x00,0x00
187.179826999999989,,0x00,0x00
187.181108999999992,,0x00,0x00
187.182390999999996,,0x00,0x00
187.183672000000001,,0x00,0x00
187.184954000000005,,0x00,0x00
187.186236000000008,,0x00,0x00
187.187518000000011,,0x00,0x00
187.188798999999989,,0x00,0x00
187.190080999999992,,0x00,0x00
187.191362999999996,,0x00,0x00
187.192705999999987,,0x00,0x00
187.194048000000009,,0x00,0x00
187.195330000000013,,0x00,0x00
187.196611999999988,,0x00,0x00
187.197893999999991,,0x00,0x00
187.199174999999997,,0x00,0x00
187.200457000000000,,0x00,0x00
187.201739000000003,,0x00,0x00
187.203021000000007,,0x00,0x00
187.204302000000013,,0x00,0x00
187.205583999999988,,0x00,0x00
187.206927000000007,,0x00,0x00
187.208269999999999,,0x00,0x00
187.209551000000005,,0x00,0x00
187.210833000000008,,0x00,0x00
187.212115000000011,,0x00,0x00
187.213396999999986,,0x00,0x00
187.214677999999992,,0x00,0x00
187.215959999999995,,0x00,0x00
187.217241999999999,,0x00,0x00
187.218524000000002,,0x00,0x00
187.219805000000008,,0x00,0x00
187.221087000000011,,0x00,0x00
187.222430000000003,,0x00,0x00
187.223772999999994,,0x00,0x00
187.225054000000000,,0x00,0x00
187.226336000000003,,0x00,0x00
187.227618000000007,,0x00,0x00
187.228899000000013,,0x00,0x00
187.230180999999988,,0x00,0x00
187.231462999999991,,0x00,0x00
187.232744999999994,,0x00,0x00
187.234026000000000,,0x00,0x00
187.235308000000003,,0x00,0x00
187.236650999999995,,0x00,0x00
187.237993999999986,,0x00,0x00
187.239274999999992,,0x00,0x00
187.240556999999995,,0x00,0x00
187.241838999999999,,0x00,0x00
187.243121000000002,,0x00,0x00
187.244402000000008,,0x00,0x00
187.245684000000011,,0x00,0x00
187.246965999999986,,0x00,0x00
187.248247999999990,,0x00,0x00
187.249528999999995,,0x00,0x00
187.250810999999999,,0x00,0x00
187.252153999999990,,0x00,0x00
187.253497000000010,,0x00,0x00
187.254777999999988,,0x00,0x00
187.256059999999991,,0x00,0x00
187.257341999999994,,0x00,0x00
187.258623999999998,,0x00,0x00
187.259905000000003,,0x00,0x00
187.261187000000007,,0x00,0x00
187.262469000000010,,0x00,0x00
187.263751000000013,,0x00,0x00
187.265031999999991,,0x00,0x00
187.266375000000011,,0x00,0x00
187.267718000000002,,0x00,0x00
187.269000000000005,,0x00,0x00
187.270281000000011,,0x00,0x00
187.271562999999986,,0x00,0x00
187.272844999999990,,0x00,0x00
187.274126999999993,,0x00,0x00
187.275407999999999,,0x00,0x00
187.276690000000002,,0x00,0x00
187.277972000000005,,0x00,0x00
187.279254000000009,,0x00,0x00
187.280534999999986,,0x00,0x00
187.281878000000006,,0x00,0x00
187.283220999999998,,0x00,0x00
187.284503000000001,,0x00,0x00
187.285784000000007,,0x00,0x00
187.287066000000010,,0x00,0x00
187.288348000000013,,0x00,0x00
187.289628999999991,,0x00,0x00
187.290910999999994,,0x00,0x00
187.292192999999997,,0x00,0x00
187.293475000000001,,0x00,0x00
187.294756000000007,,0x00,0x00
187.296098999999998,,0x00,0x00
187.297441999999990,,0x00,0x00
187.298723999999993,,0x00,0x00
187.300004999999999,,0x00,0x00
187.301287000000002,,0x00,0x00
187.302569000000005,,0x00,0x00
187.303851000000009,,0x00,0x00
187.305131999999986,,0x00,0x00
187.306413999999990,,0x00,0x00
187.307695999999993,,0x00,0x00
187.308977999999996,,0x00,0x00
187.310259000000002,,0x00,0x00
187.311601999999993,,0x00,0x00
187.312945000000013,,0x00,0x00
187.314226999999988,,0x00,0x00
187.315507999999994,,0x00,0x00
187.316789999999997,,0x00,0x00
187.318072000000001,,0x00,0x00
187.319354000000004,,0x00,0x00
187.320635000000010,,0x00,0x00
187.321917000000013,,0x00,0x00
187.323198999999988,,0x00,0x00
187.324480999999992,,0x00,0x00
187.325823000000014,,0x00,0x00
187.327166000000005,,0x00,0x00
187.328448000000009,,0x00,0x00
187.329730000000012,,0x00,0x00
187.331010999999990,,0x00,0x00
187.332292999999993,,0x00,0x00
187.333574999999996,,0x00,0x00
187.334857000000000,,0x00,0x00
187.336138000000005,,0x00,0x00
187.337420000000009,,0x00,0x00
187.338702000000012,,0x00,0x00
187.339983999999987,,0x00,0x00
187.341326000000009,,0x00,0x00
187.342669000000001,,0x00,0x00
187.343951000000004,,0x00,0x00
187.345233000000007,,0x00,0x00
187.346514000000013,,0x00,0x00
187.347795999999988,,0x00,0x00
187.349077999999992,,0x00,0x00
187.350358999999997,,0x00,0x00
187.351641000000001,,0x00,0x00
187.352923000000004,,0x00,0x00
187.354205000000007,,0x00,0x00
187.355547000000001,,0x00,0x00
187.356889999999993,,0x00,0x00
187.358171999999996,,0x00,0x00
187.359453999999999,,0x00,0x00
187.360735000000005,,0x00,0x00
187.362017000000009,,0x00,0x00
187.363299000000012,,0x00,0x00
187.364580999999987,,0x00,0x00
187.365861999999993,,0x00,0x00
187.367143999999996,,0x00,0x00
187.368425999999999,,0x00,0x00
187.369708000000003,,0x00,0x00
187.371049999999997,,0x00,0x00
187.372392999999988,,0x00,0x00
187.373674999999992,,0x00,0x00
187.374956999999995,,0x00,0x00
187.376238000000001,,0x00,0x00
187.377520000000004,,0x00,0x00
187.378802000000007,,0x00,0x00
187.380084000000011,,0x00,0x00
187.381364999999988,,0x00,0x00
187.382646999999992,,0x00,0x00
192.241780000000006,,0x00,0x00
192.258381000000014,,0x00,0x60
192.277728999999994,,0xFE,0x60
192.291828000000010,,0xFE,0x60
192.308551999999992,,0xFE,0x60
192.325276000000002,,0xFE,0x60
192.341998999999987,,0xFE,0x60
192.359150000000000,,0xFE,0x60
192.375507999999996,,0xFE,0x60
192.392231000000010,,0xFE,0x60
192.409016000000008,,0xFF,0x60
192.425739999999990,,0xFE,0x60
192.442463000000004,,0xFE,0x60
192.460162999999994,,0x7E,0x60
192.475972000000013,,0xFE,0x60
192.492817000000002,,0xFE,0x60
192.509479999999996,,0xFF,0x60
192.526264999999995,,0xFE,0x60
192.543415000000010,,0xFE,0x60
192.559773000000007,,0xFE,0x60
192.576495999999992,,0x7E,0x60
192.593220000000002,,0xFE,0x60
192.609944000000013,,0xFE,0x60
192.626849999999990,,0x7E,0x60
192.646016000000003,,0xFE,0x60
192.660114999999990,,0xFE,0x60
192.676898999999992,,0xFE,0x60
192.693623000000002,,0xFF,0x60
192.710347000000013,,0xFE,0x60
192.727131000000014,,0xFE,0x60
192.744221000000010,,0xFE,0x60
192.760579000000007,,0xFE,0x60
192.777301999999992,,0xFE,0x60
192.794086999999990,,0xFF,0x60
192.810811000000001,,0xFE,0x60
192.828632999999996,,0xFE,0x60
192.844319000000013,,0xFE,0x60
192.861103000000014,,0x7E,0x60
192.877888000000013,,0xFE,0x60
192.894611999999995,,0xFE,0x60
192.911335000000008,,0x7E,0x60
192.928485999999992,,0xFE,0x60
192.944905000000006,,0xFE,0x60
192.961567000000002,,0xFE,0x60
192.978291000000013,,0xFE,0x60
192.995014999999995,,0xFE,0x60
193.011921000000001,,0xFE,0x60
193.031392000000011,,0xFE,0x60
193.045246999999989,,0xFE,0x60
193.061970000000002,,0xFE,0x60
193.078694000000013,,0xFF,0x60
193.095479000000012,,0xFE,0x60
193.112568000000010,,0xFE,0x60
193.128926000000007,,0xFE,0x60
193.145648999999992,,0x7E,0x60
193.162433999999990,,0xFE,0x60
193.179158000000001,,0xFE,0x60
193.195881000000014,,0xFE,0x60
193.215229999999991,,0xFE,0x60
193.229389999999995,,0xFE,0x60
193.246113000000008,,0xFE,0x60
193.262898000000007,,0xFE,0x60
193.279621999999989,,0xFE,0x60
193.296712000000014,,0xFE,0x60
193.313130000000001,,0xFF,0x60
193.329854000000012,,0xFE,0x60
193.346576999999996,,0xFE,0x60
193.363361999999995,,0xFF,0x60
193.380086000000006,,0xFE,0x60
193.397908000000001,,0xFE,0x60
193.413593999999989,,0xFF,0x60
193.430318000000000,,0xFE,0x60
193.447162999999989,,0xFE,0x60
193.463826000000012,,0xFE,0x60
193.480548999999996,,0x7E,0x60
193.497760999999997,,0xFE,0x60
193.514118999999994,,0xFE,0x60
193.530780999999990,,0xFE,0x60
193.547565999999989,,0xFE,0x60
193.564290000000000,,0xFE,0x60
193.582234000000000,,0xFE,0x60
193.597798000000012,,0xFE,0x60
193.614521999999994,,0xFE,0x60
193.631245000000007,,0xFE,0x60
193.648090999999994,,0xFF,0x60
193.664815000000004,,0xFE,0x60
193.681842999999986,,0x7E,0x60
193.698262000000000,,0xFF,0x60
193.715046999999998,,0xFE,0x60
193.731708999999995,,0xFE,0x60
193.748555000000010,,0xFF,0x60
193.765218000000004,,0xFE,0x60
193.782917999999995,,0xFE,0x60
193.798665000000000,,0xFE,0x60
193.815449000000001,,0x7E,0x60
193.832234000000000,,0xFE,0x60
193.848958000000010,,0xFE,0x60
193.865986999999990,,0xFE,0x60
193.882405000000006,,0xFE,0x60
193.899128999999988,,0xFE,0x60
193.916034999999994,,0xFE,0x60
193.932637000000000,,0xFF,0x60
193.949361000000010,,0xFE,0x60
193.967975999999993,,0xFE,0x60
193.982868999999994,,0xFF,0x60
193.999593000000004,,0x60,0x60
194.016315999999989,,0xFE,0x60
194.050191000000012,,0x60,0x60
194.066548000000012,,0x70,0x60
194.083271999999994,,0x60,0x60
194.099995000000007,,0x60,0x60
194.116840999999994,,0x60,0x60
194.133503999999988,,0x60,0x60
194.151996999999994,,0x20,0x60
194.167012000000000,,0x60,0x60
194.183796999999998,,0x60,0x60
194.200458999999995,,0x00,0x60
194.217183000000006,,0x00,0x60
194.233906999999988,,0x00,0x00
194.251057000000003,,0x00,0x00
194.267415000000000,,0x00,0x00
194.284139000000010,,0x00,0x00
194.300861999999995,,0x00,0x00
194.317708000000010,,0x00,0x00
194.336017999999996,,0x00,0x00
194.351093999999989,,0x00,0x00
194.367878999999988,,0xFE,0x00
198.335896999999989,,0x7E,0x00
198.352681999999987,,0x72,0x62
198.369405999999998,,0x62,0x62
198.402852999999993,,0x62,0x62
198.419637999999992,,0x62,0x62
198.436361000000005,,0x22,0x62
198.453084999999987,,0x61,0x62
198.469869999999986,,0x62,0x62
198.487508999999989,,0x62,0x62
198.503438999999986,,0x61,0x62
198.520102000000009,,0x62,0x62
198.536886000000010,,0x72,0x62
198.553671000000008,,0x63,0x62
198.570699999999988,,0x62,0x62
198.587056999999987,,0x00,0x00
198.603780999999998,,0x00,0x00
198.620504000000011,,0x00,0x00
198.637410999999986,,0x00,0x00
198.654012999999992,,0x00,0x00
198.673238999999995,,0x00,0x00
198.687459999999987,,0x00,0x00
198.704183999999998,,0x00,0x00
198.720967999999999,,0x00,0x00
242.083221000000009,,0x00,0x00
242.100005000000010,,0xFE,0x62
242.116728999999992,,0xFE,0x62
242.133452000000005,,0x7E,0x62
242.150237000000004,,0xFE,0x62
242.166960999999986,,0xFE,0x62
242.183744999999988,,0x7E,0x62
242.200468999999998,,0xFE,0x62
242.217253999999997,,0xFE,0x62
242.233977000000010,,0xFE,0x62
242.250762000000009,,0xFE,0x62
242.267547000000008,,0xFE,0x62
242.284575999999987,,0xFE,0x62
242.300932999999986,,0xFF,0x62
242.317656999999997,,0xFE,0x62
242.334501999999986,,0xFE,0x62
242.351165000000009,,0xFF,0x62
242.367950000000008,,0xFE,0x62
242.384672999999992,,0xFE,0x62
242.401397000000003,,0xFE,0x62
242.418182000000002,,0xFE,0x62
242.434904999999986,,0xFE,0x62
242.451628999999997,,0xFE,0x62
242.468473999999986,,0x7E,0x62
242.487639999999999,,0xFE,0x62
242.501800000000003,,0xFE,0x62
242.518522999999988,,0xFE,0x62
242.535307999999986,,0xFF,0x62
242.552031999999997,,0xFE,0x62
242.568755000000010,,0xFE,0x62
242.585540000000009,,0xFF,0x62
242.602263999999991,,0xFE,0x62
242.619109000000009,,0xFE,0x62
242.635772000000003,,0xFE,0x62
242.652557000000002,,0xFE,0x62
242.669279999999986,,0xFE,0x62
242.686370000000011,,0xFF,0x62
242.702850000000012,,0xFE,0x62
242.719572999999997,,0xFE,0x62
242.736235999999991,,0xFE,0x62
242.753019999999992,,0xFE,0x62
242.769744000000003,,0xFE,0x62
242.786529000000002,,0x62,0x62
242.803251999999986,,0xFE,0x62
242.836700000000008,,0x62,0x62
242.853422999999992,,0x72,0x62
242.870269000000008,,0x63,0x62
242.886932000000002,,0x62,0x62
242.906158000000005,,0x62,0x62
242.920378999999997,,0x62,0x62
242.937102000000010,,0x62,0x62
242.953825999999992,,0x62,0x62
242.970550000000003,,0x62,0x62
242.987334000000004,,0x00,0x62
243.004057999999986,,0x00,0x62
243.020781999999997,,0x00,0x00
243.037565999999998,,0x00,0x00
243.054290000000009,,0x00,0x00
243.071197000000012,,0x00,0x00
243.087797999999992,,0x00,0x00
243.104887999999988,,0x00,0x00
243.121246000000014,,0x00,0x00
243.138029999999986,,0x00,0x00
243.154815000000013,,0xFF,0x00
244.723541000000012,,0xFE,0x00
244.728607000000011,,0x62,0x62
244.745391000000012,,0xFE,0x62
244.778899999999993,,0x62,0x62
244.795683999999994,,0x72,0x62
244.812346999999988,,0x62,0x62
244.829070000000002,,0x62,0x62
244.845794000000012,,0x62,0x62
244.862579000000011,,0x62,0x62
244.879424000000000,,0x62,0x62
244.896026000000006,,0x60,0x62
244.912811000000005,,0x62,0x62
244.929533999999990,,0x62,0x62
244.946258000000000,,0x63,0x62
244.963042999999999,,0x00,0x00
244.982208000000014,,0x00,0x00
244.996429000000006,,0x00,0x00
245.013152999999988,,0x00,0x00
245.029876000000002,,0x00,0x00
245.046661000000000,,0x00,0x00
245.063384000000013,,0x00,0x00
245.080107999999996,,0x00,0x00
245.096892999999994,,0x00,0x00
245.147124999999988,,0x00,0x00
245.163970000000006,,0xFD,0x00
245.214141000000012,,0xFD,0x00
245.215484000000004,,0xFF,0xFD
245.216766000000007,,0xFD,0xFD
245.218048000000010,,0xFD,0xFD
245.219328999999988,,0xFD,0xFD
245.220610999999991,,0xFF,0xFD
245.221892999999994,,0xFD,0xFD
245.223174999999998,,0xFD,0xFD
245.224516999999992,,0xFD,0xFD
245.225860000000011,,0xFF,0x04
245.227141999999986,,0xD9,0x20
245.228423999999990,,0x19,0x3E
245.229704999999996,,0x7B,0x5E
245.230986999999999,,0x9F,0x80
245.232269000000002,,0xE5,0xA4
245.233551000000006,,0x2D,0xCA
245.234832000000011,,0x7F,0xF2
245.236113999999986,,0xC3,0x1B
245.237457000000006,,0x10,0x46
245.238739000000010,,0x5F,0xFD
245.240019999999987,,0xFD,0xFD
245.241301999999990,,0xFE,0xFD
245.242583999999994,,0xFD,0xFD
245.243865000000000,,0xFD,0xFD
245.245147000000003,,0xFD,0xFD
245.246489999999994,,0xFE,0xFD
245.247833000000014,,0xFD,0xFD
245.249113999999992,,0x91,0xFD
245.250395999999995,,0x84,0x83
245.251677999999998,,0x83,0x91
245.252960000000002,,0x50,0x80
245.254241000000007,,0x40,0x82
245.255523000000011,,0x9A,0x8E
245.256805000000014,,0x87,0x8D
245.258086999999989,,0x50,0x50
245.259367999999995,,0xC9,0x00
245.260710999999986,,0x80,0x00
245.262054000000006,,0x83,0x00
245.263336000000010,,0x04,0x00
245.264616999999987,,0xC3,0x06
245.265898999999990,,0x4E,0x0E
245.267180999999994,,0x31,0xB0
245.268462999999997,,0x68,0x80
245.269744000000003,,0xFF,0xA5
245.271026000000006,,0x00,0x24
245.272308000000010,,0x00,0x33
245.273590000000013,,0x83,0xFF
245.274870999999990,,0x01,0x0E
245.276214000000010,,0x3F,0x00
245.277557000000002,,0x49,0xF9
245.278839000000005,,0x00,0x2A
245.280120000000011,,0x18,0x00
245.281402000000014,,0x1C,0x08
245.282683999999989,,0x03,0x03
245.283965999999992,,0x81,0x5A
245.285246999999998,,0x6E,0x8A
245.286529000000002,,0x87,0x6D
245.287811000000005,,0x69,0x65
245.289092000000011,,0xEA,0x5F
245.290435000000002,,0x78,0xEA
245.291777999999994,,0x0D,0x78
245.293059999999997,,0xB6,0x09
245.294342000000000,,0xA8,0xB8
245.295623000000006,,0x76,0x07
245.296905000000010,,0x93,0x67
245.298187000000013,,0x68,0x73
